epoch,acc,loss,val_acc,val_loss
36,0.9838034188034188,0.0557552320651519,0.9290000004768372,3.1090767135620117
37,0.9797350427350427,0.07028106212584127,0.9249999871253968,3.1093635349273683
38,0.984491452991453,0.05429741012754762,0.9199999871253968,3.1214320335388184
39,0.9843931623931624,0.05387842272285722,0.9279999871253968,3.1115913829803468
40,0.9841068376068376,0.05479458049893116,0.9350000114440918,3.1014469928741457
41,0.9832521367521367,0.05751436641051346,0.9270000138282776,3.118653268814087
42,0.9838547008547008,0.0545567558126286,0.9439999885559082,3.1045410900115966
43,0.9835470085470085,0.05580791674121323,0.9310000004768372,3.1090584964752197
44,0.9831367521367521,0.05775368683358543,0.9080000100135803,3.1064628677368162
45,0.9842094017094017,0.05331396379047989,0.9050000014305115,3.118061592102051
46,0.9847350427350428,0.052341249403247754,0.933000009059906,3.1050243034362794
47,0.9844358974358974,0.052948102237226874,0.9150000028610229,3.105784414291382
48,0.9843803418803418,0.05304966757776072,0.9209999871253968,3.10301749420166
49,0.9843547008547009,0.05314058367207519,0.9009999990463257,3.102613298416138
50,0.9825641025641025,0.05970815723981613,0.9240000138282776,3.090671630859375
51,0.9862521367521367,0.04796343960468339,0.9079999856948853,3.1137407302856444
52,0.985423076923077,0.05032306281470845,0.9069999990463257,3.094254285812378
53,0.9841752136752137,0.05374416297779251,0.9170000076293945,3.094264852523804
54,0.9860470085470086,0.04816508967172689,0.899999988079071,3.1158708305358886
55,0.9852222222222222,0.05041554060285417,0.9100000123977661,3.096367851257324
56,0.9855769230769231,0.049916878811569296,0.9020000038146972,3.106998825073242
57,0.9852692307692308,0.04981831738163924,0.8789999914169312,3.0972378120422364
58,0.9847393162393162,0.051189118169387406,0.8929999928474426,3.104832166671753
59,0.9857735042735043,0.048405690292007905,0.8790000071525573,3.1139610900878907
60,0.9860726495726496,0.04765346408100465,0.9109999942779541,3.0972209358215332
61,0.9857692307692307,0.048792301995122536,0.8780000023841857,3.1025659046173097
62,0.9856666666666667,0.04897649165707776,0.9119999942779541,3.100390096664429
63,0.9859102564102564,0.04790981664323909,0.9120000123977661,3.0958601875305174
64,0.985525641025641,0.049022257929202166,0.9059999856948853,3.114460397720337
65,0.9863888888888889,0.04658944427871551,0.9180000076293945,3.095499027252197
66,0.9863247863247864,0.04712097089603229,0.9189999895095825,3.0868045444488525
67,0.9861153846153846,0.04688088213081421,0.9189999918937684,3.0819569606781005
68,0.9859102564102564,0.048140179706689636,0.9110000100135803,3.1009898853302
69,0.9851666666666666,0.050417520704050346,0.8960000038146972,3.079635217666626
70,0.9872478632478633,0.04386812401760338,0.9149999918937683,3.0729354972839356
71,0.9864700854700855,0.046225605656575956,0.9140000028610229,3.0880502758026123
72,0.9862393162393163,0.04701684674951765,0.8989999856948853,3.094472677230835
73,0.9869957264957265,0.04464640246781433,0.9089999918937683,3.077810266494751
74,0.9866623931623931,0.04545882656355189,0.8839999976158142,3.082373647689819
75,0.9860555555555556,0.04773071440957879,0.8839999928474426,3.087693332672119
76,0.9870897435897436,0.0443970503803247,0.8679999914169312,3.081653842926025
77,0.9865683760683761,0.04594414261752803,0.9060000100135803,3.0742594203948976
78,0.9863632478632479,0.04690776620257614,0.8739999914169312,3.1055370540618896
79,0.9862179487179488,0.047247330555041114,0.8949999856948853,3.0875661296844483
80,0.9868675213675213,0.04495771005340756,0.8969999942779541,3.098556064605713
81,0.9868076923076923,0.04480103548899349,0.8959999856948853,3.0847732753753663
82,0.9867991452991453,0.04491178359517939,0.9109999918937683,3.073434980392456
83,0.9869743589743589,0.04478220344608665,0.9040000123977661,3.0763969459533693
84,0.9871794871794872,0.04421525271999367,0.882,3.0857423915863036
85,0.9873589743589744,0.04350864311466869,0.9059999966621399,3.0712715225219727
86,0.9848504273504274,0.051418503399592565,0.9060000123977661,3.065958782196045
87,0.9877136752136753,0.04203126350080228,0.9040000076293946,3.068571445465088
88,0.9873888888888889,0.042903823290115745,0.8920000085830688,3.0885317859649657
89,0.9869273504273505,0.0449128409677597,0.8919999904632568,3.088339210510254
90,0.9873589743589744,0.0432415118856857,0.8969999990463257,3.0760513763427735
91,0.9873846153846154,0.043157645440644495,0.8959999966621399,3.06657638168335
92,0.9868931623931624,0.04428026675464761,0.8900000038146972,3.069712381362915
93,0.9866538461538461,0.04553224177378365,0.8979999856948853,3.09773042678833
94,0.9875299145299146,0.04291431184889924,0.9080000100135803,3.07816579246521
95,0.9870042735042736,0.04418118653602452,0.9109999918937683,3.0777162590026856
96,0.9876324786324786,0.04178016323551665,0.8990000123977662,3.0919631156921388
97,0.987517094017094,0.042756522355112146,0.9089999966621399,3.056563161849976
98,0.9871495726495727,0.043653818373901684,0.895999988079071,3.064607789993286
99,0.9870641025641026,0.04389824509598776,0.8939999928474426,3.0776471977233886
100,0.9871709401709402,0.043830976816324085,0.8970000014305115,3.0757505950927735
101,0.9874572649572649,0.04271082395790184,0.8809999952316284,3.080827938079834
102,0.9876581196581197,0.042338894583730614,0.9159999918937684,3.0645141048431395
103,0.9873803418803418,0.043119531831950844,0.8899999904632568,3.097943994522095
104,0.987534188034188,0.04225118327892035,0.8839999928474426,3.0784523429870605
105,0.9870854700854701,0.04387855262202947,0.8939999966621399,3.0779520511627196
106,0.9879102564102564,0.04147041645518735,0.9189999918937684,3.0577778205871584
107,0.98758547008547,0.0421706020547093,0.9009999966621399,3.0742167682647703
108,0.9870341880341881,0.0441023274199066,0.8790000085830688,3.0885093994140624
109,0.9871965811965812,0.043777930032783394,0.8970000123977662,3.0653763999938963
110,0.9879316239316239,0.04150676496126331,0.9200000138282776,3.0526367874145506
111,0.987482905982906,0.04262771855312117,0.9089999895095825,3.066682056427002
112,0.9877478632478632,0.04149683502966809,0.8759999890327453,3.070741931915283
113,0.9873589743589744,0.04314384020186571,0.9150000004768372,3.057232587814331
114,0.9875128205128205,0.04302244213891701,0.8980000014305115,3.0816886463165285
115,0.9876324786324786,0.042074575478195125,0.9179999918937684,3.0555515632629393
116,0.9877521367521368,0.041560467539697936,0.8999999966621399,3.0619744987487794
117,0.9875683760683761,0.043370180296053926,0.8969999990463257,3.0521328372955323
118,0.9873162393162394,0.043530011750232335,0.8640000095367432,3.082962968826294
119,0.9877948717948718,0.042149880806545324,0.8870000061988831,3.0725972690582277
120,0.9878717948717949,0.041169775293423576,0.9040000076293946,3.0454819087982177
121,0.9877136752136753,0.042084014208566965,0.9150000004768372,3.0715525436401365
122,0.9880940170940171,0.040832420072000886,0.8749999928474427,3.0751428871154785
123,0.9877478632478632,0.041950440521614674,0.9020000123977661,3.058053337097168
124,0.9876880341880342,0.042697738939880304,0.8759999976158143,3.0841461448669434
125,0.9876153846153846,0.04187826664790384,0.9210000028610229,3.0482402534484865
126,0.9876794871794872,0.04145878897594889,0.8950000123977662,3.055521270751953
127,0.9879957264957265,0.040654791317983635,0.8829999928474426,3.0695273571014403
128,0.9877606837606837,0.04207593010073628,0.9169999918937684,3.064781581878662
129,0.9878376068376068,0.04159013195654336,0.8970000061988831,3.0551831760406496
130,0.9877777777777778,0.04203355281731799,0.8929999904632568,3.0639213886260985
131,0.987542735042735,0.04208921143641839,0.906999988079071,3.0512555580139162
132,0.9878931623931624,0.04079502563445996,0.9069999856948853,3.0484209728240965
133,0.9881153846153846,0.04052287453637482,0.8769999890327453,3.0743517017364503
134,0.9877649572649573,0.04176286929718607,0.9009999856948853,3.051556694030762
135,0.9876111111111111,0.04234914292188925,0.8940000038146972,3.053369869232178
136,0.9877222222222222,0.04170742650790952,0.873,3.0617613315582277
137,0.987965811965812,0.04075365000963489,0.9079999942779541,3.039909788131714
138,0.9879786324786325,0.040463290037252964,0.9030000123977661,3.0428985118865968
139,0.9877735042735043,0.04153732786703314,0.9130000076293945,3.030755760192871
140,0.9882393162393163,0.040305942225660016,0.8819999952316284,3.0587307052612305
141,0.9882222222222222,0.0401932211559043,0.872,3.0463851413726806
142,0.9879615384615384,0.040357766234470155,0.8599999914169312,3.0803435554504395
143,0.9880213675213675,0.04061714496481733,0.8930000061988831,3.059843822479248
144,0.9880128205128205,0.040392294543166445,0.8889999928474426,3.0715862216949463
145,0.9866581196581197,0.04520605708595016,0.8710000109672547,3.0635151634216307
146,0.9888376068376068,0.03776434397113553,0.8749999904632568,3.0450727500915526
147,0.988482905982906,0.039374144756895865,0.9010000123977661,3.0502910461425783
148,0.9880769230769231,0.041086919722401014,0.8729999866485596,3.059059425354004
149,0.9881282051282051,0.04096838372665593,0.8460000033378601,3.069562726974487
150,0.9878632478632479,0.04132106364534324,0.9020000123977661,3.044633544921875
151,0.9883974358974359,0.039487646273327855,0.8730000133514404,3.0756867656707763
152,0.9884273504273504,0.03994463145375474,0.8609999914169312,3.0661146793365477
153,0.9880042735042736,0.041822280524204024,0.8849999928474426,3.0823216094970705
154,0.9883119658119658,0.040128864792740755,0.8729999866485596,3.071500804901123
155,0.9875470085470085,0.04297437999951534,0.8649999985694885,3.063893253326416
156,0.9883931623931624,0.04019464708609968,0.8779999952316284,3.0619511222839355
157,0.9866794871794872,0.04514289761023993,0.8870000061988831,3.040432132720947
158,0.9890213675213675,0.03756083263242,0.8839999976158142,3.0334059810638427
159,0.9886794871794872,0.03852910118968262,0.9109999942779541,3.0412698593139647
160,0.9885683760683761,0.03945100199080941,0.8839999904632568,3.0581093559265136
161,0.988068376068376,0.04123147789994379,0.8980000014305115,3.050721103668213
162,0.9883162393162394,0.04002057505376626,0.8940000014305115,3.0406470012664797
163,0.9881452991452991,0.041391064323169,0.8940000038146972,3.035983911514282
164,0.9881025641025641,0.040728857791579955,0.8999999942779541,3.0403199367523195
165,0.9882264957264957,0.040578426097613224,0.9069999856948853,3.0487925472259523
166,0.9883205128205128,0.03983255845393252,0.9129999966621399,3.036318614959717
167,0.9879957264957265,0.04094075531149523,0.8969999990463257,3.0283844718933106
168,0.9884572649572649,0.03929040773263854,0.8869999880790711,3.0233906936645507
169,0.9885299145299146,0.03984602532299976,0.8970000014305115,3.0336526908874513
170,0.9881111111111112,0.041042430710079666,0.8919999928474426,3.0218516693115234
171,0.9880641025641026,0.04107871245675617,0.8920000014305115,3.0314500694274904
172,0.9883461538461539,0.04011200179528986,0.8620000095367432,3.0468832817077636
173,0.9882649572649572,0.04025599766073651,0.8969999856948853,3.0275874977111816
174,0.9880470085470086,0.041214028900002656,0.8860000038146972,3.0435640983581544
175,0.9882179487179488,0.04027669190545168,0.893999988079071,3.0379033069610597
176,0.9888290598290598,0.03831414526153324,0.9090000123977661,3.026257375717163
177,0.9883076923076923,0.039976567608563024,0.8860000014305115,3.055217430114746
178,0.988431623931624,0.03971439940282581,0.9109999918937683,3.0472434730529785
179,0.9881025641025641,0.040628529764950655,0.8879999856948853,3.038151327133179
180,0.9878504273504274,0.041591641351198645,0.8969999990463257,3.0408478870391846
181,0.9885598290598291,0.03908874995532967,0.8919999904632568,3.0251458435058596
182,0.9886752136752137,0.03915022325146402,0.8520000047683716,3.0323848342895507
183,0.987940170940171,0.04197414409808627,0.8999999856948853,3.0258213291168214
184,0.9885897435897436,0.038914555788549604,0.9009999990463257,3.0209411754608153
185,0.9883333333333333,0.04031478985150655,0.8420000143051147,3.054104091644287
186,0.9884188034188034,0.039444906329178665,0.900999988079071,3.0309976692199707
187,0.9881068376068376,0.040495612676867764,0.8630000047683716,3.0502530765533447
188,0.9884358974358974,0.03938332983010857,0.871,3.0335591964721678
189,0.988431623931624,0.039569347034152755,0.9040000100135803,3.0195092468261717
190,0.9884871794871795,0.03902115309951753,0.7950000076293945,3.0726873207092287
191,0.988491452991453,0.03964722185787441,0.8630000071525574,3.0709931316375734
192,0.988508547008547,0.0394685307247007,0.898999988079071,3.0199163150787354
193,0.9877735042735043,0.041862960132268756,0.8939999990463257,3.0072669410705566
194,0.9880555555555556,0.04164901312523418,0.9000000038146972,3.0196982345581054
195,0.988957264957265,0.03780509647457715,0.9130000052452087,3.0305096187591554
196,0.988482905982906,0.03953684988974506,0.8859999928474426,3.055837064743042
197,0.9884444444444445,0.03932004782856784,0.8939999904632568,3.031423372268677
198,0.9884358974358974,0.039873903113813274,0.8999999966621399,3.040702434539795
199,0.9881794871794872,0.0410443307606774,0.9030000076293946,3.0439135932922365
200,0.9886752136752137,0.03874647164930645,0.8719999866485596,3.068043926239014
201,0.9883205128205128,0.04005395949396313,0.8989999942779541,3.0035534801483155
202,0.9885641025641025,0.03967414295889585,0.9160000052452087,3.0214858531951903
203,0.9886452991452992,0.03957515013635033,0.9020000076293946,3.0050890884399415
204,0.9881025641025641,0.04111797689117949,0.9100000100135803,3.013953996658325
205,0.988542735042735,0.03880470244497315,0.8580000023841858,3.0493508014678956
206,0.9888547008547008,0.03836929018391121,0.9060000076293945,3.0296075344085693
207,0.9885811965811966,0.039315823120439165,0.8889999856948853,3.0330381603240966
208,0.9884273504273504,0.03950200754760677,0.9069999918937683,3.0053671665191652
209,0.9881709401709402,0.040953115998170316,0.8960000014305115,3.0058271217346193
210,0.9883461538461539,0.04067691743902417,0.869,3.03424782371521
211,0.9886068376068377,0.03915160174467243,0.890999988079071,3.02623868560791
212,0.9885683760683761,0.03920272672306557,0.8869999928474426,3.0258082180023194
213,0.9884957264957265,0.03966997176503492,0.8939999942779541,3.031891725540161
214,0.988517094017094,0.03966269604164414,0.8970000038146972,3.0115036296844484
215,0.9884572649572649,0.039703239960654176,0.9089999966621399,3.004870456695557
216,0.9887051282051282,0.038431761001832244,0.8439999985694885,3.0560058574676514
217,0.9889358974358974,0.03761044389140021,0.9020000014305115,3.0166965274810793
218,0.9887735042735043,0.03836840388942987,0.8809999928474427,3.0157704010009767
219,0.9880384615384615,0.04181944410229086,0.8989999966621399,3.016001190185547
220,0.989017094017094,0.0376954465668139,0.8900000123977662,3.0264476432800294
221,0.988982905982906,0.03739437140335461,0.8709999904632568,3.043469202041626
222,0.9880470085470086,0.04119655994644327,0.8779999928474427,3.0392343616485595
223,0.9884059829059829,0.03984096027133811,0.8869999904632568,3.026807107925415
224,0.9874871794871795,0.04346048320998621,0.8519999938011169,3.0328810291290282
225,0.9888076923076923,0.038084614732821445,0.8700000109672547,3.0386302185058596
226,0.9889273504273505,0.03726771271244312,0.8809999928474427,3.014281810760498
227,0.9889957264957265,0.03826718036989551,0.8960000076293946,3.0156587200164795
228,0.9886111111111111,0.0387845438001757,0.9050000100135803,3.0022370510101317
229,0.9883803418803419,0.03962286781328793,0.8849999952316284,3.016863077163696
230,0.9888290598290598,0.038480772969886085,0.8770000109672547,3.004401462554932
231,0.9887179487179487,0.03824421347664972,0.8820000085830688,3.0183680801391604
232,0.9881025641025641,0.04121554755828638,0.8800000109672547,3.0044588413238524
233,0.988534188034188,0.0396757931730304,0.9000000123977661,3.0064402751922605
234,0.9880726495726496,0.04059634594428234,0.9100000100135803,2.9801734619140623
235,0.989051282051282,0.03745774169380849,0.8919999904632568,2.982671028137207
236,0.9887478632478632,0.03913422941299888,0.8489999876022339,3.0264461727142336
237,0.9887478632478632,0.038525324335815306,0.9019999856948853,2.983497692108154
238,0.9887863247863248,0.03873239844833684,0.9039999966621399,3.002904594421387
239,0.9886794871794872,0.03930956748815683,0.9079999966621399,2.979599994659424
240,0.9889358974358974,0.037490337725378506,0.8830000133514404,2.9960622539520263
241,0.9885641025641025,0.03873199220473139,0.9069999856948853,2.9794795570373536
242,0.988482905982906,0.039631428286805846,0.8819999928474427,3.001965753555298
243,0.9883418803418803,0.03985998034298939,0.8779999866485596,2.984485971450806
244,0.9886538461538461,0.0387714252167055,0.8990000014305115,2.9691159934997557
245,0.9884871794871795,0.03967770685357873,0.9079999918937683,2.9787448558807372
246,0.9888760683760683,0.038061027095454114,0.87,3.0101271114349366
247,0.9882863247863248,0.04103643025368759,0.8810000038146972,2.985576606750488
248,0.9889786324786325,0.03780266485570405,0.8579999866485596,3.013547245025635
249,0.9890384615384615,0.03776975858109645,0.8830000014305115,2.975545980453491
250,0.9887136752136753,0.03906471760201658,0.892999988079071,2.9892304573059083
251,0.9886495726495726,0.03919809011006967,0.8820000038146972,2.9818388118743897
252,0.9887692307692307,0.038266070415069596,0.8769999976158143,3.009513526916504
253,0.988517094017094,0.03987235219878133,0.8700000023841858,2.974379928588867
254,0.9884572649572649,0.040031954115527305,0.8760000109672547,2.9951407871246336
255,0.9886282051282052,0.0396865125211895,0.8840000085830688,2.966255271911621
256,0.9890769230769231,0.03736312155737586,0.8750000109672547,2.9772839851379396
257,0.9889615384615384,0.03769021415427878,0.8780000133514404,2.9656142520904543
258,0.9886239316239316,0.03949325490532779,0.8589999914169312,2.9872564601898195
259,0.9886452991452992,0.039382526998475796,0.8790000109672547,2.9980240669250486
260,0.9885128205128205,0.039723738877029104,0.8660000133514404,3.008308557510376
261,0.9887222222222222,0.03908916381561863,0.9070000076293945,2.9803294010162356
262,0.9883846153846154,0.0397071611916917,0.8699999976158143,3.0171674785614013
263,0.9887606837606837,0.038586090618760414,0.8819999976158142,2.9934477100372314
264,0.9887777777777778,0.0389360202673154,0.87,2.9999177894592286
265,0.9888589743589744,0.038603077616829136,0.874,2.9888996963500976
266,0.9887307692307692,0.03858434781047832,0.8680000023841858,2.9906913547515868
267,0.9882307692307692,0.041278224317372866,0.855000011920929,2.9959599933624266
268,0.9890940170940171,0.03714735316812323,0.8650000047683716,3.005624538421631
269,0.9887051282051282,0.03928754075763261,0.8530000095367432,3.007931484222412
270,0.9885683760683761,0.03970539012528622,0.8940000061988831,2.98913942527771
271,0.988474358974359,0.039586703664694904,0.875,2.9909245834350586
272,0.9888162393162393,0.03870430548425414,0.8889999928474426,3.001088411331177
273,0.989008547008547,0.038232943898974324,0.8520000009536743,2.9896086235046386
274,0.9885811965811966,0.03921531581955078,0.8850000085830688,2.980575614929199
275,0.9889743589743589,0.037746307150676214,0.8840000109672547,2.9838957424163817
276,0.9886923076923076,0.038705103691380756,0.8219999995231628,3.00469407081604
277,0.9887094017094017,0.0392011322159943,0.8500000009536743,2.9824376583099363
278,0.9889059829059829,0.038709691109056144,0.8430000057220459,2.9823116703033445
279,0.9891068376068376,0.037365552124583326,0.9080000052452087,2.941627290725708
280,0.9890982905982906,0.03749791021546366,0.8819999904632568,2.9665969371795655
281,0.9886837606837607,0.03938509153624057,0.872,2.9883574657440186
282,0.9887435897435898,0.038979139353475,0.8800000109672547,2.958049352645874
283,0.9888888888888889,0.03820275034252395,0.8469999876022339,2.9616086082458497
284,0.9886923076923076,0.03936532446280377,0.8680000047683716,2.973725082397461
285,0.9885470085470085,0.039530857251616765,0.8589999961853028,2.979408893585205
286,0.9891752136752137,0.03783940679525671,0.8750000023841857,2.947163595199585
287,0.9890042735042736,0.037859316563377016,0.8559999938011169,2.974178560256958
288,0.9884145299145299,0.04025694165015832,0.8719999914169312,2.962888484954834
289,0.9886752136752137,0.039412883609718986,0.8659999961853028,2.9948441581726075
290,0.9889273504273505,0.038291092948016955,0.8610000095367432,2.967064794540405
291,0.9887478632478632,0.03924019416441552,0.8910000109672547,2.966068332672119
292,0.9887307692307692,0.03933647880864799,0.8969999928474426,2.9578819580078126
293,0.9887264957264957,0.03890592553167262,0.8500000009536743,2.9836652145385743
294,0.989008547008547,0.03769367675928988,0.8440000033378601,2.9783381156921385
295,0.988940170940171,0.03871859429483744,0.8730000023841857,2.970256441116333
296,0.9883162393162394,0.04073432779821575,0.8690000047683716,2.988540231704712
297,0.9887478632478632,0.03909869343061478,0.849000011920929,2.9943536834716795
298,0.9887863247863248,0.03931908277161101,0.8560000047683716,2.9914770851135253
299,0.9888376068376068,0.039065143040898774,0.8699999890327453,2.9546905841827393
300,0.988948717948718,0.038659076708309335,0.8460000009536743,2.9738940696716307
301,0.9892564102564102,0.03675952863298333,0.8619999961853028,2.9488763160705567
302,0.9888333333333333,0.03858633996788253,0.8539999961853028,2.936900827407837
303,0.9885470085470085,0.03984336161377848,0.8920000085830688,2.932199405670166
304,0.9885555555555555,0.039593180449830734,0.9019999990463257,2.9185948238372803
305,0.989,0.037658492581863615,0.9069999990463257,2.927295774459839
306,0.9890042735042736,0.03784527919585538,0.8759999890327453,2.9402857208251953
307,0.9889444444444444,0.038336729323953135,0.8869999904632568,2.957096748352051
308,0.9887136752136753,0.03892582470793118,0.8589999938011169,2.938805767059326
309,0.9887350427350428,0.03928781869485338,0.8680000047683716,2.9200824165344237
310,0.9888333333333333,0.0388960228003661,0.8659999914169312,2.959756313323975
311,0.9889957264957265,0.03797380525663369,0.901999988079071,2.9370968952178953
312,0.9890341880341881,0.03802616835044872,0.8809999976158142,2.9418024940490723
313,0.9888803418803419,0.038547625021611014,0.8639999961853028,2.9494880828857424
314,0.9885769230769231,0.03967583330647963,0.8740000133514404,2.9334147663116457
315,0.9886965811965812,0.03948254133776849,0.9000000085830688,2.9187895736694336
316,0.9888846153846154,0.03873048930659765,0.8719999938011169,2.9250701847076415
317,0.9889188034188034,0.03913255116725582,0.8609999938011169,2.9401642513275146
318,0.9886495726495726,0.039457223725624574,0.8719999866485596,2.9534689712524416
319,0.9890128205128205,0.037618730710215396,0.8630000119209289,2.9582878398895263
320,0.9890940170940171,0.03736147378754418,0.8979999904632568,2.9021632652282716
321,0.9888760683760683,0.03874322660865947,0.8759999890327453,2.93858872795105
322,0.9888418803418804,0.03845273252440069,0.857000011920929,2.9397193717956545
323,0.9886324786324786,0.03946497275305326,0.8629999961853028,2.9691973133087157
324,0.9891581196581196,0.037352039128462355,0.8550000009536743,2.9324761829376222
325,0.9887094017094017,0.03917482228768177,0.8739999938011169,2.937311117172241
326,0.988897435897436,0.038802280537338335,0.8809999976158142,2.9413396167755126
327,0.9889059829059829,0.038712120599921344,0.8760000133514404,2.9322183437347413
328,0.9891410256410257,0.03723353213399776,0.8740000047683716,2.9082529621124267
329,0.9887051282051282,0.03960825629481393,0.8669999890327453,2.9118846740722657
330,0.9891666666666666,0.03774996433350083,0.8839999866485596,2.909058650970459
331,0.9892008547008547,0.036877822175243886,0.8850000109672547,2.897806858062744
332,0.9888589743589744,0.03917877409226737,0.8649999985694885,2.9698573875427248
333,0.9888846153846154,0.039281793542667406,0.8649999938011169,2.9342167110443116
334,0.9886196581196581,0.040135643356885665,0.8909999928474426,2.908244747161865
335,0.9888632478632479,0.038911599330544375,0.88,2.932155097961426
336,0.9880299145299145,0.04185294134036088,0.8700000047683716,2.9661693782806395
337,0.9890811965811965,0.037762563653517135,0.8860000109672547,2.914088424682617
338,0.9893675213675214,0.0374157108724372,0.8559999938011169,2.958393865585327
339,0.988965811965812,0.03884885275007313,0.8910000061988831,2.942152341842651
340,0.9890213675213675,0.03763632032835586,0.8499999876022339,2.9657489128112795
341,0.9888076923076923,0.03907819636369872,0.8680000071525573,2.95260457611084
342,0.9886068376068377,0.04035087372349878,0.8800000061988831,2.9360958595275877
343,0.9890256410256411,0.03817913355017638,0.8870000085830688,2.948158946990967
344,0.9892094017094017,0.03711635823904449,0.8690000047683716,2.951979393005371
345,0.9891239316239316,0.037670405842051405,0.8789999866485596,2.9384052867889405
346,0.9889957264957265,0.03793779739788455,0.8979999856948853,2.952470935821533
347,0.9890042735042736,0.037981333037217464,0.8760000023841857,2.9271796493530275
348,0.9891111111111112,0.03800624403183612,0.856000011920929,2.9512891387939453
349,0.9892564102564102,0.03683512107034524,0.8940000061988831,2.905671287536621
350,0.9886709401709401,0.03948540253224026,0.9030000061988831,2.886254835128784
351,0.9889786324786325,0.03852665075838056,0.8739999866485596,2.892879047393799
352,0.9889444444444444,0.038641301090136554,0.8729999976158143,2.9135191287994386
353,0.9888504273504274,0.03912174251172576,0.8700000023841858,2.913429235458374
354,0.9889358974358974,0.03899601762773644,0.851000011920929,2.9328011837005614
355,0.9889316239316239,0.03906093316455174,0.8690000133514404,2.911391088485718
356,0.9890982905982906,0.03763647900464542,0.8560000095367432,2.939626354217529
357,0.9892649572649572,0.037373987418424306,0.8779999866485596,2.900180746078491
358,0.9889529914529914,0.03917849434373249,0.8670000047683716,2.927191762924194
359,0.9887136752136753,0.03974194950120062,0.8670000071525574,2.9362870082855226
360,0.9888247863247863,0.03956291170424631,0.9069999856948853,2.913146099090576
361,0.9890299145299145,0.038738370397534125,0.8880000085830688,2.9443070030212404
362,0.9890341880341881,0.03812219897129088,0.8980000014305115,2.898189453125
363,0.9887350427350428,0.03994999315341314,0.8850000085830688,2.9370013065338134
364,0.9888461538461538,0.038929518981112375,0.8769999866485596,2.9642316741943358
365,0.9892863247863248,0.03745596375321157,0.8930000061988831,2.959579553604126
366,0.9888290598290598,0.040097632761439704,0.8720000133514404,2.939193202972412
367,0.989017094017094,0.038262993496650924,0.9129999990463257,2.90967378616333
368,0.9891068376068376,0.03813441691439376,0.9029999990463257,2.9217308406829834
369,0.9891282051282051,0.03802575775955507,0.9060000123977661,2.899480764389038
370,0.9886623931623931,0.040331374301295526,0.8780000133514404,2.93535916519165
371,0.9886752136752137,0.0403221378019199,0.8860000085830688,2.912248872756958
372,0.9890769230769231,0.03781686485030227,0.8870000085830688,2.9470596141815184
373,0.9894145299145299,0.036377403928058494,0.8970000014305115,2.894218418121338
